course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
704,UGMA24CAIB4,Cost Accounting II,Major,FYUP,2,4,Batch-4,5,Theory,5,0,1,6,Prof. Suresh Pandey,72,Basic Cost,,Practical (60%) + Theory (40%)
705,UGMA24MIB4,Mathematics III,Major,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Prof. Anil Kumar,81,Basic Mathematics,,Continuous Assessment (40%) + End-term (60%)
706,UGMA24IEIB4,Inclusive Education IV,Major,FYUP,2,4,Batch-4,4,Theory,4,0,1,5,Prof. Sanjay Joshi,82,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
707,UGMA24LVB4,Logic V,Major,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Dr. Priya Sharma,85,Basic Logic,,Practical (60%) + Theory (40%)
708,UGMA24BSIB4,Business Studies I,Major,FYUP,2,4,Batch-4,5,Theory,5,0,1,6,Prof. Yogesh Kumar,72,Basic Business,,Practical (60%) + Theory (40%)
709,UGMI24BEB4,Behavioral Economics,Minor,FYUP,2,4,Batch-4,4,Theory,4,0,1,5,Prof. Nitin Bhatia,46,,,Project (50%) + Presentation (30%) + Viva (20%)
710,UGMI24CSIB4,Climate Studies II,Minor,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Manish Agrawal,44,Basic Climate,,Project (50%) + Presentation (30%) + Viva (20%)
711,UGMI24SWIB4,Social Work III,Minor,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Rajesh Kumar,49,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
712,UGMI24GTIB4,Game Theory IV,Minor,FYUP,2,4,Batch-4,4,Theory,4,0,1,5,Dr. Smita Joshi,45,Basic Game,,Project (50%) + Presentation (30%) + Viva (20%)
713,UGMI24PAVB4,Public Administration V,Minor,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Yogesh Kumar,51,,,Project (50%) + Presentation (30%) + Viva (20%)
714,UGSK24CEB4,Community Engagement,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Prof. Anuj Kumar,33,,,Practical (60%) + Theory (40%)
715,UGSK24FL(B4,Foreign Language (Japanese) II,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Prof. Vinay Joshi,28,,,Practical (60%) + Theory (40%)
716,UGSK24FLIB4,Financial Literacy III,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Dr. Suman Devi,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
717,UGSK24SLIB4,Sign Language IV,Skill-Based,FYUP,2,4,Batch-4,3,Practical,2,0,1,3,Prof. Ramesh Singh,27,,,Practical (60%) + Theory (40%)
718,UGSK24PSVB4,Problem Solving V,Skill-Based,FYUP,2,4,Batch-4,2,Practical,1,0,1,2,Prof. Ramesh Singh,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
719,UGAE24DLB4,Digital Literacy,AEC,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Prof. Ajit Gupta,26,,,Project (50%) + Presentation (30%) + Viva (20%)
720,UGAE24LSIB4,Life Skills II,AEC,FYUP,2,4,Batch-4,3,Theory,3,0,1,4,Dr. Shweta Saxena,33,,,Practical (60%) + Theory (40%)
721,UGAE24CFIB4,Computer Fundamentals III,AEC,FYUP,2,4,Batch-4,3,Lab,2,2,0,4,Dr. Neha Bansal,28,Basic Computer,,Practical (60%) + Theory (40%)
722,UGAE24ECIB4,English Communication IV,AEC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Vikas Yadav,28,,,Continuous Assessment (40%) + End-term (60%)
723,UGAE24ILVB4,Information Literacy V,AEC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Dr. Sadhna Mishra,28,,,Continuous Assessment (40%) + End-term (60%)
724,UGVA24IKSB4,Indian Knowledge Systems,VAC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Dr. Sharda Gupta,30,Basic Indian,,Practical (60%) + Theory (40%)
725,UGVA24SSAB4,Social Service and Outreach II,VAC,FYUP,2,4,Batch-4,1,Theory,1,0,0,1,Prof. Suresh Pandey,26,,,Project (50%) + Presentation (30%) + Viva (20%)
726,UGVA24AAWB4,Ayurveda and Wellness III,VAC,FYUP,2,4,Batch-4,2,Theory,2,0,0,2,Prof. Prakash Verma,33,,,Practical (60%) + Theory (40%)
727,UGVA24SLIB4,Sustainable Living IV,VAC,FYUP,2,4,Batch-4,1,Theory,1,0,0,1,Dr. Mohit Bansal,28,Basic Sustainable,,Mid-term (30%) + End-term (50%) + Assignment (20%)
728,UGVA24CAVB4,Climate Action V,VAC,FYUP,2,4,Batch-4,1,Theory,1,0,0,1,Prof. Arun Kumar,30,,,Project (50%) + Presentation (30%) + Viva (20%)
729,UGMA35DMB4,Digital Marketing,Major,FYUP,3,5,Batch-4,4,Theory,4,0,1,5,Dr. Sunanda Jain,78,Basic Digital,,Continuous Assessment (40%) + End-term (60%)
730,UGMA35BAIB4,Business Analytics II,Major,FYUP,3,5,Batch-4,4,Theory,4,0,1,5,Prof. Sanjay Kumar,78,,,Practical (60%) + Theory (40%)
731,UGMA35RMIB4,Research Methods in Education III,Major,FYUP,3,5,Batch-4,3,Theory,3,0,1,4,Prof. Bhushan Patel,80,,,Continuous Assessment (40%) + End-term (60%)
732,UGMA35AIB4,Auditing IV,Major,FYUP,3,5,Batch-4,4,Theory,4,0,1,5,Dr. Sunita Verma,68,,,Project (50%) + Presentation (30%) + Viva (20%)
733,UGMA35EPAB4,Educational Planning and Management V,Major,FYUP,3,5,Batch-4,5,Theory,5,0,1,6,Prof. Sachin Patel,62,,,Practical (60%) + Theory (40%)
734,UGMA35IIB4,Insurance I,Major,FYUP,3,5,Batch-4,3,Theory,3,0,1,4,Dr. Kiran Singh,65,,,Practical (60%) + Theory (40%)
735,UGMI35DSB4,Development Studies,Minor,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Dr. Sudha Rani,40,,,Continuous Assessment (40%) + End-term (60%)
736,UGMI35LSIB4,Library Science II,Minor,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Prof. Subhash Goel,47,,,Continuous Assessment (40%) + End-term (60%)
737,UGMI35ASIB4,Area Studies III,Minor,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Dr. Nidhi Goyal,37,Basic Area,,Mid-term (30%) + End-term (50%) + Assignment (20%)
738,UGMI35ASIB4,Area Studies IV,Minor,FYUP,3,5,Batch-4,4,Theory,4,0,1,5,Dr. Deepika Rao,45,,,Project (50%) + Presentation (30%) + Viva (20%)
739,UGMI35CSVB4,Climate Studies V,Minor,FYUP,3,5,Batch-4,4,Theory,4,0,1,5,Dr. Nisha Verma,45,,,Project (50%) + Presentation (30%) + Viva (20%)
740,UGSK35EIB4,Emotional Intelligence,Skill-Based,FYUP,3,5,Batch-4,2,Practical,1,0,1,2,Dr. Divya Menon,24,Basic Emotional,,Practical (60%) + Theory (40%)
741,UGSK35CEIB4,Community Engagement II,Skill-Based,FYUP,3,5,Batch-4,2,Practical,1,0,1,2,Dr. Suman Devi,28,,,Practical (60%) + Theory (40%)
742,UGSK35GDIB4,Graphic Design III,Skill-Based,FYUP,3,5,Batch-4,3,Practical,2,0,1,3,Dr. Sushma Goyal,24,,,Continuous Assessment (40%) + End-term (60%)
743,UGSK35SMIB4,Stress Management IV,Skill-Based,FYUP,3,5,Batch-4,2,Practical,1,0,1,2,Prof. Pankaj Verma,28,,,Continuous Assessment (40%) + End-term (60%)
744,UGSK35VASB4,Volunteering and Service Learning V,Skill-Based,FYUP,3,5,Batch-4,3,Practical,2,0,1,3,Dr. Sudha Rani,27,Basic Volunteering,,Project (50%) + Presentation (30%) + Viva (20%)
745,UGAE35ASB4,Analytical Skills,AEC,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Prof. Mohan Gupta,29,,,Practical (60%) + Theory (40%)
746,UGAE35ASIB4,Analytical Skills II,AEC,FYUP,3,5,Batch-4,3,Theory,3,0,1,4,Dr. Sharda Gupta,27,Basic Analytical,,Continuous Assessment (40%) + End-term (60%)
747,UGAE35DLIB4,Digital Literacy III,AEC,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Prof. Nitin Bhatia,27,,,Practical (60%) + Theory (40%)
748,UGAE35CFIB4,Computer Fundamentals IV,AEC,FYUP,3,5,Batch-4,2,Lab,1,2,0,3,Prof. Santosh Kumar,25,Basic Computer,,Mid-term (30%) + End-term (50%) + Assignment (20%)
749,UGAE35ILVB4,Information Literacy V,AEC,FYUP,3,5,Batch-4,3,Theory,3,0,1,4,Prof. Mohan Gupta,25,,,Practical (60%) + Theory (40%)
750,UGVA35TAAB4,Traditional Arts and Crafts,VAC,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Dr. Shruti Iyer,28,,,Continuous Assessment (40%) + End-term (60%)
751,UGVA35YAMB4,Yoga and Meditation II,VAC,FYUP,3,5,Batch-4,1,Theory,1,0,0,1,Prof. Sneha Jain,30,,,Practical (60%) + Theory (40%)
752,UGVA35FMAB4,Folk Music and Dance III,VAC,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Dr. Sadhna Mishra,28,,,Project (50%) + Presentation (30%) + Viva (20%)
753,UGVA35EAMB4,Ethics and Moral Values IV,VAC,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Prof. Sunil Bhatt,28,,,Continuous Assessment (40%) + End-term (60%)
754,UGVA35TAAB4,Traditional Arts and Crafts V,VAC,FYUP,3,5,Batch-4,2,Theory,2,0,0,2,Prof. Pankaj Verma,30,Basic Traditional,,Practical (60%) + Theory (40%)
755,UGMA36EPAB4,Educational Planning and Management,Major,FYUP,3,6,Batch-4,5,Theory,5,0,1,6,Prof. Vikas Yadav,74,,,Continuous Assessment (40%) + End-term (60%)
756,UGMA36AIB4,Auditing II,Major,FYUP,3,6,Batch-4,5,Theory,5,0,1,6,Prof. Nitin Agarwal,62,,,Continuous Assessment (40%) + End-term (60%)
757,UGMA36IBIB4,International Business III,Major,FYUP,3,6,Batch-4,4,Theory,4,0,1,5,Prof. Naveen Joshi,80,,,Project (50%) + Presentation (30%) + Viva (20%)
758,UGMA36AHIB4,Art History IV,Major,FYUP,3,6,Batch-4,4,Theory,4,0,1,5,Dr. Sadhna Mishra,78,Basic Art,,Practical (60%) + Theory (40%)
759,UGMA36ESVB4,Environmental Science V,Major,FYUP,3,6,Batch-4,3,Theory,3,0,1,4,Dr. Divya Menon,67,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
760,UGMA36ESIB4,Environmental Science I,Major,FYUP,3,6,Batch-4,4,Theory,4,0,1,5,Dr. Rashmi Sinha,63,,,Practical (60%) + Theory (40%)
761,UGMI36RDB4,Rural Development,Minor,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Dr. Kavya Reddy,43,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
762,UGMI36ISIB4,Information Science II,Minor,FYUP,3,6,Batch-4,4,Theory,4,0,1,5,Prof. Vinod Sharma,37,Basic Information,,Project (50%) + Presentation (30%) + Viva (20%)
763,UGMI36LSIB4,Library Science III,Minor,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Dr. Sonal Mishra,44,,,Continuous Assessment (40%) + End-term (60%)
764,UGMI36UPIB4,Urban Planning IV,Minor,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Prof. Arjun Nair,36,,,Project (50%) + Presentation (30%) + Viva (20%)
765,UGMI36CSVB4,Climate Studies V,Minor,FYUP,3,6,Batch-4,3,Theory,3,0,1,4,Prof. Deepak Gupta,46,Basic Climate,,Continuous Assessment (40%) + End-term (60%)
766,UGSK36CEB4,Community Engagement,Skill-Based,FYUP,3,6,Batch-4,2,Practical,1,0,1,2,Dr. Bharti Sharma,32,Basic Community,,Project (50%) + Presentation (30%) + Viva (20%)
767,UGSK36IACB4,Innovation and Creativity II,Skill-Based,FYUP,3,6,Batch-4,3,Practical,2,0,1,3,Dr. Lakshmi Narayan,24,Basic Innovation,,Project (50%) + Presentation (30%) + Viva (20%)
768,UGSK36TMIB4,Time Management III,Skill-Based,FYUP,3,6,Batch-4,3,Practical,2,0,1,3,Dr. Mohit Bansal,25,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
769,UGSK36ITIB4,ICT Tools in Education IV,Skill-Based,FYUP,3,6,Batch-4,2,Lab,1,2,0,3,Dr. Suman Devi,27,Basic ICT,,Mid-term (30%) + End-term (50%) + Assignment (20%)
770,UGSK36CCVB4,Content Creation V,Skill-Based,FYUP,3,6,Batch-4,3,Practical,2,0,1,3,Dr. Kavita Bhatt,24,Basic Content,,Project (50%) + Presentation (30%) + Viva (20%)
771,UGAE36LSB4,Life Skills,AEC,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Prof. Ashish Yadav,26,Basic Life,,Practical (60%) + Theory (40%)
772,UGAE36CFIB4,Computer Fundamentals II,AEC,FYUP,3,6,Batch-4,2,Lab,1,2,0,3,Prof. Ramesh Singh,32,Basic Computer,,Practical (60%) + Theory (40%)
773,UGAE36LSIB4,Life Skills III,AEC,FYUP,3,6,Batch-4,3,Theory,3,0,1,4,Dr. Shweta Saxena,29,,,Project (50%) + Presentation (30%) + Viva (20%)
774,UGAE36STIB4,Scientific Temper IV,AEC,FYUP,3,6,Batch-4,3,Theory,3,0,1,4,Prof. Manoj Verma,26,,,Continuous Assessment (40%) + End-term (60%)
775,UGAE36DLVB4,Digital Literacy V,AEC,FYUP,3,6,Batch-4,3,Theory,3,0,1,4,Dr. Anjali Thakur,32,Basic Digital,,Practical (60%) + Theory (40%)
776,UGVA36CHB4,Cultural Heritage,VAC,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Dr. Sarita Bhardwaj,28,,,Continuous Assessment (40%) + End-term (60%)
777,UGVA36YAMB4,Yoga and Meditation II,VAC,FYUP,3,6,Batch-4,1,Theory,1,0,0,1,Prof. Vijay Prasad,25,,,Project (50%) + Presentation (30%) + Viva (20%)
778,UGVA36CVIB4,Constitutional Values III,VAC,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Dr. Sunita Verma,26,,,Continuous Assessment (40%) + End-term (60%)
779,UGVA36EAMB4,Ethics and Moral Values IV,VAC,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Prof. Mukesh Yadav,28,Basic Ethics,,Project (50%) + Presentation (30%) + Viva (20%)
780,UGVA36WMVB4,Waste Management V,VAC,FYUP,3,6,Batch-4,2,Theory,2,0,0,2,Dr. Kusum Gupta,24,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
781,UGMA47CB4,Chemistry,Major,FYUP,4,7,Batch-4,4,Theory,4,0,1,5,Dr. Madhavi Sharma,57,Basic Chemistry,,Continuous Assessment (40%) + End-term (60%)
782,UGMA47BIB4,Bioinformatics II,Major,FYUP,4,7,Batch-4,4,Theory,4,0,1,5,Prof. Bhushan Patel,55,,,Continuous Assessment (40%) + End-term (60%)
783,UGMA47CWIB4,Creative Writing III,Major,FYUP,4,7,Batch-4,4,Theory,4,0,1,5,Prof. Subhash Goel,56,,,Practical (60%) + Theory (40%)
784,UGMA47CDAB4,Child Development and Learning IV,Major,FYUP,4,7,Batch-4,5,Theory,5,0,1,6,Prof. Rakesh Gupta,70,Basic Child,,Project (50%) + Presentation (30%) + Viva (20%)
785,UGMA47EVB4,Entrepreneurship V,Major,FYUP,4,7,Batch-4,5,Theory,5,0,1,6,Dr. Deepika Rao,72,,,Project (50%) + Presentation (30%) + Viva (20%)
786,UGMA47EIB4,Ethics I,Major,FYUP,4,7,Batch-4,4,Theory,4,0,1,5,Dr. Geeta Sharma,66,,,Continuous Assessment (40%) + End-term (60%)
787,UGMI47PAB4,Public Administration,Minor,FYUP,4,7,Batch-4,2,Theory,2,0,0,2,Prof. Ajit Gupta,39,,,Continuous Assessment (40%) + End-term (60%)
788,UGMI47TSIB4,Translation Studies II,Minor,FYUP,4,7,Batch-4,3,Theory,3,0,1,4,Dr. Nidhi Goyal,40,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
789,UGMI47DHIB4,Digital Humanities III,Minor,FYUP,4,7,Batch-4,4,Theory,4,0,1,5,Prof. Mukesh Agarwal,44,,,Project (50%) + Presentation (30%) + Viva (20%)
790,UGMI47ASIB4,Area Studies IV,Minor,FYUP,4,7,Batch-4,2,Theory,2,0,0,2,Prof. Subhash Goel,36,Basic Area,,Mid-term (30%) + End-term (50%) + Assignment (20%)
791,UGMI47CRVB4,Conflict Resolution V,Minor,FYUP,4,7,Batch-4,4,Theory,4,0,1,5,Dr. Bindu Agrawal,45,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
792,UGSK47IACB4,Innovation and Creativity,Skill-Based,FYUP,4,7,Batch-4,2,Practical,1,0,1,2,Prof. Pramod Mishra,23,Basic Innovation,,Continuous Assessment (40%) + End-term (60%)
793,UGSK47CTIB4,Critical Thinking II,Skill-Based,FYUP,4,7,Batch-4,3,Practical,2,0,1,3,Dr. Manju Agarwal,24,,,Practical (60%) + Theory (40%)
794,UGSK47IACB4,Innovation and Creativity III,Skill-Based,FYUP,4,7,Batch-4,2,Practical,1,0,1,2,Dr. Ravi Agarwal,22,Basic Innovation,,Practical (60%) + Theory (40%)
795,UGSK47VASB4,Volunteering and Service Learning IV,Skill-Based,FYUP,4,7,Batch-4,3,Practical,2,0,1,3,Prof. Praveen Kumar,24,,,Project (50%) + Presentation (30%) + Viva (20%)
796,UGSK47CTVB4,Critical Thinking V,Skill-Based,FYUP,4,7,Batch-4,3,Practical,2,0,1,3,Dr. Nisha Verma,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
797,UGAE47REB4,Research Ethics,AEC,FYUP,4,7,Batch-4,2,Theory,2,0,0,2,Prof. Lalit Singh,25,,,Project (50%) + Presentation (30%) + Viva (20%)
798,UGAE47CSBB4,Cyber Security Basics II,AEC,FYUP,4,7,Batch-4,2,Theory,2,0,0,2,Prof. Bhushan Patel,24,,,Project (50%) + Presentation (30%) + Viva (20%)
799,UGAE47LSIB4,Life Skills III,AEC,FYUP,4,7,Batch-4,3,Theory,3,0,1,4,Dr. Anita Kulkarni,28,Basic Life,,Continuous Assessment (40%) + End-term (60%)
800,UGAE47REIB4,Research Ethics IV,AEC,FYUP,4,7,Batch-4,3,Theory,3,0,1,4,Prof. Vinod Sharma,29,,,Project (50%) + Presentation (30%) + Viva (20%)
801,UGAE47IAWB4,Internet and Web Technologies V,AEC,FYUP,4,7,Batch-4,3,Theory,3,0,1,4,Dr. Anjali Thakur,23,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
802,UGVA47CVB4,Constitutional Values,VAC,FYUP,4,7,Batch-4,1,Theory,1,0,0,1,Dr. Pooja Agarwal,24,,,Practical (60%) + Theory (40%)
803,UGVA47SSAB4,Social Service and Outreach II,VAC,FYUP,4,7,Batch-4,1,Theory,1,0,0,1,Dr. Pooja Agarwal,29,Basic Social,,Practical (60%) + Theory (40%)
804,UGVA47REIB4,Renewable Energy III,VAC,FYUP,4,7,Batch-4,2,Theory,2,0,0,2,Dr. Shruti Iyer,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
805,UGVA47EAMB4,Ethics and Moral Values IV,VAC,FYUP,4,7,Batch-4,1,Theory,1,0,0,1,Prof. Praveen Kumar,22,Basic Ethics,,Mid-term (30%) + End-term (50%) + Assignment (20%)
806,UGVA47AAWB4,Ayurveda and Wellness V,VAC,FYUP,4,7,Batch-4,2,Theory,2,0,0,2,Dr. Rekha Singh,22,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
807,UGMA48GEB4,Gifted Education,Major,FYUP,4,8,Batch-4,4,Theory,4,0,1,5,Prof. Gaurav Tiwari,61,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
808,UGMA48DSIB4,Data Science II,Major,FYUP,4,8,Batch-4,4,Theory,4,0,1,5,Dr. Sarita Bhardwaj,61,,,Continuous Assessment (40%) + End-term (60%)
809,UGMA48CLIB4,Comparative Literature III,Major,FYUP,4,8,Batch-4,3,Theory,3,0,1,4,Prof. Vivek Gupta,69,Basic Comparative,,Mid-term (30%) + End-term (50%) + Assignment (20%)
810,UGMA48CBIB4,Cell Biology IV,Major,FYUP,4,8,Batch-4,3,Theory,3,0,1,4,Dr. Sharda Gupta,71,,,Continuous Assessment (40%) + End-term (60%)
811,UGMA48TSVB4,Theatre Studies V,Major,FYUP,4,8,Batch-4,4,Theory,4,0,1,5,Prof. Pankaj Verma,66,Basic Theatre,,Practical (60%) + Theory (40%)
812,UGMA48HRMB4,Human Resource Management I,Major,FYUP,4,8,Batch-4,3,Theory,3,0,1,4,Dr. Archana Singh,67,,,Project (50%) + Presentation (30%) + Viva (20%)
813,UGMI48SDB4,Sustainable Development,Minor,FYUP,4,8,Batch-4,3,Theory,3,0,1,4,Prof. Tarun Kumar,33,,,Project (50%) + Presentation (30%) + Viva (20%)
814,UGMI48DSIB4,Disability Studies II,Minor,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Dr. Swati Kapoor,38,,,Project (50%) + Presentation (30%) + Viva (20%)
815,UGMI48LSIB4,Library Science III,Minor,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Dr. Sushma Goyal,33,,,Continuous Assessment (40%) + End-term (60%)
816,UGMI48PAIB4,Public Administration IV,Minor,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Prof. Sanjay Kumar,39,,,Continuous Assessment (40%) + End-term (60%)
817,UGMI48ISVB4,Information Science V,Minor,FYUP,4,8,Batch-4,3,Theory,3,0,1,4,Prof. Subhash Goel,37,,,Project (50%) + Presentation (30%) + Viva (20%)
818,UGSK48WDB4,Web Development,Skill-Based,FYUP,4,8,Batch-4,3,Practical,2,0,1,3,Prof. Mukesh Yadav,22,,,Practical (60%) + Theory (40%)
819,UGSK48FL(B4,Foreign Language (German) II,Skill-Based,FYUP,4,8,Batch-4,3,Practical,2,0,1,3,Dr. Seema Chandra,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
820,UGSK48SMIB4,Stress Management III,Skill-Based,FYUP,4,8,Batch-4,2,Practical,1,0,1,2,Dr. Neha Bansal,26,,,Practical (60%) + Theory (40%)
821,UGSK48CSIB4,Communication Skills IV,Skill-Based,FYUP,4,8,Batch-4,2,Practical,1,0,1,2,Dr. Lakshmi Narayan,30,,,Practical (60%) + Theory (40%)
822,UGSK48PSVB4,Public Speaking V,Skill-Based,FYUP,4,8,Batch-4,3,Practical,2,0,1,3,Dr. Deepika Rao,26,,,Project (50%) + Presentation (30%) + Viva (20%)
823,UGAE48REB4,Research Ethics,AEC,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Prof. Vinod Sharma,22,Basic Research,,Practical (60%) + Theory (40%)
824,UGAE48REIB4,Research Ethics II,AEC,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Dr. Vidya Sagar,27,,,Practical (60%) + Theory (40%)
825,UGAE48DLIB4,Digital Literacy III,AEC,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Dr. Bindu Agrawal,22,Basic Digital,,Mid-term (30%) + End-term (50%) + Assignment (20%)
826,UGAE48AIIB4,Academic Integrity IV,AEC,FYUP,4,8,Batch-4,3,Theory,3,0,1,4,Prof. Priyanka Sharma,22,Basic Academic,,Practical (60%) + Theory (40%)
827,UGAE48DLVB4,Digital Literacy V,AEC,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Prof. Vinay Joshi,28,,,Practical (60%) + Theory (40%)
828,UGVA48SLB4,Sustainable Living,VAC,FYUP,4,8,Batch-4,1,Theory,1,0,0,1,Prof. Subhash Goel,24,,,Project (50%) + Presentation (30%) + Viva (20%)
829,UGVA48OFIB4,Organic Farming II,VAC,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Dr. Preeti Jain,23,Basic Organic,,Practical (60%) + Theory (40%)
830,UGVA48AAWB4,Ayurveda and Wellness III,VAC,FYUP,4,8,Batch-4,2,Theory,2,0,0,2,Dr. Sarita Bhardwaj,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
831,UGVA48TAAB4,Traditional Arts and Crafts IV,VAC,FYUP,4,8,Batch-4,1,Theory,1,0,0,1,Prof. Rakesh Tiwari,29,Basic Traditional,,Continuous Assessment (40%) + End-term (60%)
832,UGVA48WCVB4,Water Conservation V,VAC,FYUP,4,8,Batch-4,1,Theory,1,0,0,1,Prof. Brijesh Tiwari,24,,,Continuous Assessment (40%) + End-term (60%)
833,BEDMA11CMB1,Classroom Management,Major,B.Ed,1,1,Batch-1,5,Theory,5,0,1,6,Prof. Manish Agrawal,53,,,Continuous Assessment (40%) + End-term (60%)
834,BEDMA11GAEB1,Gender and Education II,Major,B.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Prof. Vikas Yadav,50,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
835,BEDMA11POEB1,Philosophy of Education III,Major,B.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Dr. Sarita Singh,50,,,Continuous Assessment (40%) + End-term (60%)
836,BEDMA11ARIB1,Action Research IV,Major,B.Ed,1,1,Batch-1,5,Theory,5,0,1,6,Dr. Archana Singh,56,,,Practical (60%) + Theory (40%)
837,BEDMA11GAEB1,Gender and Education V,Major,B.Ed,1,1,Batch-1,5,Theory,5,0,1,6,Dr. Pallavi Dixit,50,Basic Gender,,Mid-term (30%) + End-term (50%) + Assignment (20%)
838,BEDMA11RMIB1,Research Methods in Education I,Major,B.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Prof. Varun Chopra,59,,,Project (50%) + Presentation (30%) + Viva (20%)
839,BEDMI11DHB1,Digital Humanities,Minor,B.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Dr. Sunita Verma,31,Basic Digital,,Project (50%) + Presentation (30%) + Viva (20%)
840,BEDMI11CRIB1,Conflict Resolution II,Minor,B.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Dr. Sadhna Mishra,31,,,Project (50%) + Presentation (30%) + Viva (20%)
841,BEDMI11HRIB1,Human Rights III,Minor,B.Ed,1,1,Batch-1,3,Theory,3,0,1,4,Prof. Brijesh Tiwari,37,,,Project (50%) + Presentation (30%) + Viva (20%)
842,BEDMI11CSIB1,Climate Studies IV,Minor,B.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Dr. Preeti Jain,33,,,Practical (60%) + Theory (40%)
843,BEDMI11RDVB1,Rural Development V,Minor,B.Ed,1,1,Batch-1,4,Theory,4,0,1,5,Prof. Vikram Patel,30,,,Project (50%) + Presentation (30%) + Viva (20%)
844,BEDSK11PSB1,Problem Solving,Skill-Based,B.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Dr. Madhavi Sharma,22,,,Project (50%) + Presentation (30%) + Viva (20%)
845,BEDSK11IACB1,Innovation and Creativity II,Skill-Based,B.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Prof. Sumit Agarwal,22,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
846,BEDSK11FLIB1,Financial Literacy III,Skill-Based,B.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Prof. Arjun Nair,26,,,Continuous Assessment (40%) + End-term (60%)
847,BEDSK11PIB1,Photography IV,Skill-Based,B.Ed,1,1,Batch-1,3,Practical,2,0,1,3,Dr. Madhavi Sharma,21,,,Practical (60%) + Theory (40%)
848,BEDSK11EMVB1,Event Management V,Skill-Based,B.Ed,1,1,Batch-1,2,Practical,1,0,1,2,Dr. Nita Joshi,22,,,Practical (60%) + Theory (40%)
